filename,test_number,expected_vul,expected_cwe,semgrep_found_vul,semgrep_cwes,classification
cleaned_BenchmarkTest00782.sarif,00782,False,327,False,,TN
cleaned_BenchmarkTest00783.sarif,00783,True,22,True,22,TP
cleaned_BenchmarkTest00784.sarif,00784,False,22,True,22,FP
cleaned_BenchmarkTest00785.sarif,00785,True,22,True,22,TP
cleaned_BenchmarkTest00786.sarif,00786,False,22,True,22,FP
cleaned_BenchmarkTest00787.sarif,00787,True,22,True,22,TP
cleaned_BenchmarkTest00788.sarif,00788,True,22,True,22,TP
cleaned_BenchmarkTest00789.sarif,00789,True,328,True,328,TP
cleaned_BenchmarkTest00790.sarif,00790,True,328,True,328,TP
cleaned_BenchmarkTest00791.sarif,00791,False,328,False,,TN
cleaned_BenchmarkTest00792.sarif,00792,False,328,False,,TN
cleaned_BenchmarkTest00793.sarif,00793,False,328,False,,TN
cleaned_BenchmarkTest00794.sarif,00794,True,328,True,328,TP
cleaned_BenchmarkTest00795.sarif,00795,False,328,False,,TN
cleaned_BenchmarkTest00796.sarif,00796,True,328,False,,FN_Missed
cleaned_BenchmarkTest00797.sarif,00797,True,328,False,,FN_Missed
cleaned_BenchmarkTest00798.sarif,00798,False,328,False,,TN
cleaned_BenchmarkTest00799.sarif,00799,False,79,False,,TN
cleaned_BenchmarkTest00800.sarif,00800,True,79,True,79,TP
cleaned_BenchmarkTest00801.sarif,00801,True,79,True,79,TP
cleaned_BenchmarkTest00802.sarif,00802,True,79,True,79,TP
cleaned_BenchmarkTest00803.sarif,00803,True,79,True,79,TP
cleaned_BenchmarkTest00804.sarif,00804,True,79,True,79,TP
cleaned_BenchmarkTest00805.sarif,00805,True,79,False,,FN_Missed
cleaned_BenchmarkTest00806.sarif,00806,True,79,False,,FN_Missed
cleaned_BenchmarkTest00807.sarif,00807,True,79,True,79,TP
cleaned_BenchmarkTest00808.sarif,00808,False,79,False,,TN
cleaned_BenchmarkTest00809.sarif,00809,True,79,True,79,TP
cleaned_BenchmarkTest00810.sarif,00810,True,79,True,79,TP
cleaned_BenchmarkTest00811.sarif,00811,True,79,True,79,TP
cleaned_BenchmarkTest00812.sarif,00812,False,79,True,79,FP
cleaned_BenchmarkTest00813.sarif,00813,False,79,True,79,FP
cleaned_BenchmarkTest00814.sarif,00814,False,78,True,78,FP
cleaned_BenchmarkTest00815.sarif,00815,True,78,True,78,TP
cleaned_BenchmarkTest00816.sarif,00816,True,78,True,78,TP
cleaned_BenchmarkTest00817.sarif,00817,True,330,True,"330, 352",TP
cleaned_BenchmarkTest00818.sarif,00818,True,330,True,"330, 352",TP
cleaned_BenchmarkTest00819.sarif,00819,True,330,True,"330, 352",TP
cleaned_BenchmarkTest00820.sarif,00820,True,614,True,"352, 614",TP
cleaned_BenchmarkTest00821.sarif,00821,True,614,True,"352, 614",TP
cleaned_BenchmarkTest00822.sarif,00822,True,79,True,79,TP
cleaned_BenchmarkTest00823.sarif,00823,True,78,False,,FN_Missed
cleaned_BenchmarkTest00824.sarif,00824,True,78,True,78,TP
cleaned_BenchmarkTest00825.sarif,00825,True,78,True,78,TP
cleaned_BenchmarkTest00826.sarif,00826,False,78,True,78,FP
cleaned_BenchmarkTest00827.sarif,00827,False,78,False,,TN
cleaned_BenchmarkTest00828.sarif,00828,False,330,True,352,FP
cleaned_BenchmarkTest00829.sarif,00829,False,330,True,352,FP
cleaned_BenchmarkTest00830.sarif,00830,False,330,True,352,FP
cleaned_BenchmarkTest00831.sarif,00831,False,330,True,352,FP
cleaned_BenchmarkTest00832.sarif,00832,False,330,True,352,FP
cleaned_BenchmarkTest00833.sarif,00833,True,501,True,"79, 501",TP
cleaned_BenchmarkTest00834.sarif,00834,True,501,True,"79, 501",TP
cleaned_BenchmarkTest00835.sarif,00835,False,501,True,501,FP
cleaned_BenchmarkTest00836.sarif,00836,True,501,True,"79, 501",TP
cleaned_BenchmarkTest00837.sarif,00837,False,89,False,,TN
cleaned_BenchmarkTest00838.sarif,00838,False,89,True,89,FP
cleaned_BenchmarkTest00839.sarif,00839,True,89,True,89,TP
cleaned_BenchmarkTest00840.sarif,00840,True,89,True,89,TP
cleaned_BenchmarkTest00841.sarif,00841,True,89,True,89,TP
cleaned_BenchmarkTest00842.sarif,00842,True,89,False,,FN_Missed
cleaned_BenchmarkTest00843.sarif,00843,True,89,False,,FN_Missed
cleaned_BenchmarkTest00844.sarif,00844,False,89,False,,TN
cleaned_BenchmarkTest00845.sarif,00845,True,89,True,89,TP
cleaned_BenchmarkTest00846.sarif,00846,True,89,True,89,TP
cleaned_BenchmarkTest00847.sarif,00847,True,89,False,,FN_Missed
cleaned_BenchmarkTest00848.sarif,00848,True,89,True,89,TP
cleaned_BenchmarkTest00849.sarif,00849,True,89,False,,FN_Missed
cleaned_BenchmarkTest00850.sarif,00850,True,89,False,,FN_Missed
cleaned_BenchmarkTest00851.sarif,00851,False,89,True,89,FP
cleaned_BenchmarkTest00852.sarif,00852,False,643,True,643,FP
cleaned_BenchmarkTest00853.sarif,00853,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest00854.sarif,00854,False,327,False,,TN
cleaned_BenchmarkTest00855.sarif,00855,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest00856.sarif,00856,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest00857.sarif,00857,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest00858.sarif,00858,False,327,False,,TN
cleaned_BenchmarkTest00859.sarif,00859,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest00860.sarif,00860,False,90,False,,TN
cleaned_BenchmarkTest00861.sarif,00861,False,90,True,90,FP
cleaned_BenchmarkTest00862.sarif,00862,False,22,True,22,FP
cleaned_BenchmarkTest00863.sarif,00863,False,22,True,22,FP
cleaned_BenchmarkTest00864.sarif,00864,False,22,False,,TN
cleaned_BenchmarkTest00865.sarif,00865,False,22,False,,TN
cleaned_BenchmarkTest00866.sarif,00866,False,22,True,22,FP
cleaned_BenchmarkTest00867.sarif,00867,False,22,False,,TN
cleaned_BenchmarkTest00868.sarif,00868,True,328,True,328,TP
cleaned_BenchmarkTest00869.sarif,00869,True,328,True,328,TP
cleaned_BenchmarkTest00870.sarif,00870,True,328,True,328,TP
cleaned_BenchmarkTest00871.sarif,00871,True,328,True,328,TP
cleaned_BenchmarkTest00872.sarif,00872,True,328,True,328,TP
cleaned_BenchmarkTest00873.sarif,00873,False,328,False,,TN
cleaned_BenchmarkTest00874.sarif,00874,False,328,False,,TN
cleaned_BenchmarkTest00875.sarif,00875,True,328,False,,FN_Missed
cleaned_BenchmarkTest00876.sarif,00876,True,328,False,,FN_Missed
cleaned_BenchmarkTest00877.sarif,00877,False,328,False,,TN
cleaned_BenchmarkTest00878.sarif,00878,False,328,False,,TN
cleaned_BenchmarkTest00879.sarif,00879,False,79,False,,TN
cleaned_BenchmarkTest00880.sarif,00880,False,79,False,,TN
cleaned_BenchmarkTest00881.sarif,00881,False,79,False,,TN
cleaned_BenchmarkTest00882.sarif,00882,False,79,False,,TN
cleaned_BenchmarkTest00883.sarif,00883,False,79,False,,TN
cleaned_BenchmarkTest00884.sarif,00884,False,79,False,,TN
cleaned_BenchmarkTest00885.sarif,00885,False,79,False,,TN
cleaned_BenchmarkTest00886.sarif,00886,False,79,False,,TN
cleaned_BenchmarkTest00887.sarif,00887,False,79,False,,TN
cleaned_BenchmarkTest00888.sarif,00888,False,79,False,,TN
cleaned_BenchmarkTest00889.sarif,00889,False,79,False,,TN
cleaned_BenchmarkTest00890.sarif,00890,False,79,False,,TN
cleaned_BenchmarkTest00891.sarif,00891,False,79,False,,TN
cleaned_BenchmarkTest00892.sarif,00892,False,79,False,,TN
cleaned_BenchmarkTest00893.sarif,00893,False,79,False,,TN
cleaned_BenchmarkTest00894.sarif,00894,False,79,False,,TN
cleaned_BenchmarkTest00895.sarif,00895,False,78,False,,TN
cleaned_BenchmarkTest00896.sarif,00896,False,78,True,78,FP
cleaned_BenchmarkTest00897.sarif,00897,False,78,True,78,FP
cleaned_BenchmarkTest00898.sarif,00898,True,330,True,"330, 352",TP
cleaned_BenchmarkTest00899.sarif,00899,True,330,True,"330, 352",TP
cleaned_BenchmarkTest00900.sarif,00900,True,330,True,"330, 352",TP
cleaned_BenchmarkTest00901.sarif,00901,True,330,True,"330, 352",TP
cleaned_BenchmarkTest00902.sarif,00902,True,330,True,"330, 352",TP
cleaned_BenchmarkTest00903.sarif,00903,True,614,True,"352, 614",TP
cleaned_BenchmarkTest00904.sarif,00904,False,614,True,352,FP
cleaned_BenchmarkTest00905.sarif,00905,False,78,True,78,FP
cleaned_BenchmarkTest00906.sarif,00906,False,78,True,78,FP
cleaned_BenchmarkTest00907.sarif,00907,False,78,True,78,FP
cleaned_BenchmarkTest00908.sarif,00908,False,78,True,78,FP
cleaned_BenchmarkTest00909.sarif,00909,False,78,True,78,FP
cleaned_BenchmarkTest00910.sarif,00910,False,78,True,78,FP
cleaned_BenchmarkTest00911.sarif,00911,False,330,True,352,FP
cleaned_BenchmarkTest00912.sarif,00912,False,330,True,352,FP
cleaned_BenchmarkTest00913.sarif,00913,False,330,True,352,FP
cleaned_BenchmarkTest00914.sarif,00914,False,330,True,352,FP
cleaned_BenchmarkTest00915.sarif,00915,False,330,True,352,FP
cleaned_BenchmarkTest00916.sarif,00916,False,330,True,352,FP
cleaned_BenchmarkTest00917.sarif,00917,False,330,True,352,FP
cleaned_BenchmarkTest00918.sarif,00918,False,330,True,352,FP
cleaned_BenchmarkTest00919.sarif,00919,False,330,True,352,FP
cleaned_BenchmarkTest00920.sarif,00920,False,330,True,352,FP
cleaned_BenchmarkTest00921.sarif,00921,False,330,True,352,FP
cleaned_BenchmarkTest00922.sarif,00922,False,501,False,,TN
cleaned_BenchmarkTest00923.sarif,00923,False,501,False,,TN
cleaned_BenchmarkTest00924.sarif,00924,False,89,False,,TN
cleaned_BenchmarkTest00925.sarif,00925,False,89,False,,TN
cleaned_BenchmarkTest00926.sarif,00926,False,89,False,,TN
cleaned_BenchmarkTest00927.sarif,00927,False,89,False,,TN
cleaned_BenchmarkTest00928.sarif,00928,False,89,False,,TN
cleaned_BenchmarkTest00929.sarif,00929,False,89,False,,TN
cleaned_BenchmarkTest00930.sarif,00930,False,89,False,,TN
cleaned_BenchmarkTest00931.sarif,00931,False,89,False,,TN
cleaned_BenchmarkTest00932.sarif,00932,False,89,False,,TN
cleaned_BenchmarkTest00933.sarif,00933,False,89,False,,TN
cleaned_BenchmarkTest00934.sarif,00934,False,89,False,,TN
cleaned_BenchmarkTest00935.sarif,00935,False,89,False,,TN
cleaned_BenchmarkTest00936.sarif,00936,False,89,False,,TN
cleaned_BenchmarkTest00937.sarif,00937,False,89,False,,TN
cleaned_BenchmarkTest00938.sarif,00938,False,89,False,,TN
cleaned_BenchmarkTest00939.sarif,00939,False,89,False,,TN
cleaned_BenchmarkTest00940.sarif,00940,False,89,False,,TN
cleaned_BenchmarkTest00941.sarif,00941,False,643,False,,TN
cleaned_BenchmarkTest00942.sarif,00942,False,327,True,"352, 1004",FP
cleaned_BenchmarkTest00943.sarif,00943,False,327,True,"352, 1004",FP
cleaned_BenchmarkTest00944.sarif,00944,False,327,True,"352, 1004",FP
cleaned_BenchmarkTest00945.sarif,00945,True,327,True,"326, 352, 1004",FN_WrongCWE
cleaned_BenchmarkTest00946.sarif,00946,True,327,True,"326, 352, 1004",FN_WrongCWE
cleaned_BenchmarkTest00947.sarif,00947,True,90,True,"79, 90, 352, 1004",TP
cleaned_BenchmarkTest00948.sarif,00948,False,90,True,"79, 90, 352, 1004",FP
cleaned_BenchmarkTest00949.sarif,00949,True,22,True,"22, 352, 1004",TP
cleaned_BenchmarkTest00950.sarif,00950,True,22,True,"22, 352, 1004",TP
cleaned_BenchmarkTest00951.sarif,00951,False,22,True,"22, 352, 1004",FP
cleaned_BenchmarkTest00952.sarif,00952,True,22,True,"22, 352, 1004",TP
cleaned_BenchmarkTest00953.sarif,00953,True,22,True,"22, 352, 1004",TP
cleaned_BenchmarkTest00954.sarif,00954,False,22,True,"22, 352, 1004",FP
cleaned_BenchmarkTest00955.sarif,00955,False,22,True,"22, 352, 1004",FP
cleaned_BenchmarkTest00956.sarif,00956,True,22,True,"22, 352, 1004",TP
cleaned_BenchmarkTest00957.sarif,00957,False,22,True,"352, 1004",FP
cleaned_BenchmarkTest00958.sarif,00958,False,22,True,"352, 1004",FP
cleaned_BenchmarkTest00959.sarif,00959,True,90,True,"79, 90, 352, 1004",TP
cleaned_BenchmarkTest00960.sarif,00960,True,330,True,"330, 352, 1004",TP
cleaned_BenchmarkTest00961.sarif,00961,True,328,True,"328, 352, 1004",TP
cleaned_BenchmarkTest00962.sarif,00962,False,328,True,"352, 1004",FP
cleaned_BenchmarkTest00963.sarif,00963,True,328,True,"328, 352, 1004",TP
cleaned_BenchmarkTest00964.sarif,00964,False,328,True,"352, 1004",FP
cleaned_BenchmarkTest00965.sarif,00965,False,328,True,"352, 1004",FP
cleaned_BenchmarkTest00966.sarif,00966,False,328,True,"352, 1004",FP
cleaned_BenchmarkTest00967.sarif,00967,False,328,True,"352, 1004",FP
cleaned_BenchmarkTest00968.sarif,00968,True,78,True,"78, 352, 1004",TP
cleaned_BenchmarkTest00969.sarif,00969,False,78,True,"78, 352, 1004",FP
cleaned_BenchmarkTest00970.sarif,00970,False,78,True,"78, 352, 1004",FP
cleaned_BenchmarkTest00971.sarif,00971,True,330,True,"330, 352, 1004",TP
cleaned_BenchmarkTest00972.sarif,00972,True,330,True,"330, 352, 1004",TP
cleaned_BenchmarkTest00973.sarif,00973,True,330,True,"330, 352, 1004",TP
cleaned_BenchmarkTest00974.sarif,00974,True,330,True,"330, 352, 1004",TP
cleaned_BenchmarkTest00975.sarif,00975,True,330,True,"330, 352, 1004",TP
cleaned_BenchmarkTest00976.sarif,00976,True,330,True,"330, 352, 1004",TP
cleaned_BenchmarkTest00977.sarif,00977,True,614,True,"352, 614, 1004",TP
cleaned_BenchmarkTest00978.sarif,00978,False,78,True,"78, 352, 1004",FP
cleaned_BenchmarkTest00979.sarif,00979,True,78,True,"78, 352, 1004",TP
cleaned_BenchmarkTest00980.sarif,00980,False,78,True,"78, 352, 1004",FP
cleaned_BenchmarkTest00981.sarif,00981,True,78,True,"78, 352, 1004",TP
cleaned_BenchmarkTest00982.sarif,00982,False,78,True,"78, 352, 1004",FP
cleaned_BenchmarkTest00983.sarif,00983,True,78,True,"78, 352, 1004",TP
cleaned_BenchmarkTest00984.sarif,00984,False,330,True,"352, 1004",FP
cleaned_BenchmarkTest00985.sarif,00985,False,330,True,"352, 1004",FP
cleaned_BenchmarkTest00986.sarif,00986,False,330,True,"352, 1004",FP
cleaned_BenchmarkTest00987.sarif,00987,False,330,True,"352, 1004",FP
cleaned_BenchmarkTest00988.sarif,00988,False,330,True,"352, 1004",FP
cleaned_BenchmarkTest00989.sarif,00989,False,330,True,"352, 1004",FP
cleaned_BenchmarkTest00990.sarif,00990,False,330,True,"352, 1004",FP
cleaned_BenchmarkTest00991.sarif,00991,True,501,True,"79, 352, 501, 1004",TP
cleaned_BenchmarkTest00992.sarif,00992,False,501,True,"79, 352, 501, 1004",FP
cleaned_BenchmarkTest00993.sarif,00993,False,501,True,"79, 352, 501, 1004",FP
cleaned_BenchmarkTest00994.sarif,00994,True,501,True,"79, 352, 501, 1004",TP
cleaned_BenchmarkTest00995.sarif,00995,True,501,True,"79, 352, 501, 1004",TP
cleaned_BenchmarkTest00996.sarif,00996,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest00997.sarif,00997,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest00998.sarif,00998,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest00999.sarif,00999,False,89,True,"89, 352, 1004",FP
cleaned_BenchmarkTest01000.sarif,01000,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest01001.sarif,01001,False,89,True,"89, 352, 1004",FP
cleaned_BenchmarkTest01002.sarif,01002,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest01003.sarif,01003,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest01004.sarif,01004,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest01005.sarif,01005,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest01006.sarif,01006,True,89,True,"79, 89, 352, 1004",TP
cleaned_BenchmarkTest01007.sarif,01007,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest01008.sarif,01008,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest01009.sarif,01009,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest01010.sarif,01010,False,89,True,"89, 352, 1004",FP
cleaned_BenchmarkTest01011.sarif,01011,True,89,True,"89, 352, 1004",TP
cleaned_BenchmarkTest01012.sarif,01012,False,89,True,"89, 352, 1004",FP
cleaned_BenchmarkTest01013.sarif,01013,False,643,True,"79, 352, 643, 1004",FP
cleaned_BenchmarkTest01014.sarif,01014,False,643,True,"79, 352, 643, 1004",FP
cleaned_BenchmarkTest01015.sarif,01015,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01016.sarif,01016,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01017.sarif,01017,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01018.sarif,01018,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01019.sarif,01019,False,327,False,,TN
cleaned_BenchmarkTest01020.sarif,01020,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01021.sarif,01021,False,327,False,,TN
cleaned_BenchmarkTest01022.sarif,01022,False,327,False,,TN
cleaned_BenchmarkTest01023.sarif,01023,True,90,True,"79, 90",TP
cleaned_BenchmarkTest01024.sarif,01024,False,90,True,"79, 90",FP
cleaned_BenchmarkTest01025.sarif,01025,True,22,True,22,TP
cleaned_BenchmarkTest01026.sarif,01026,False,22,True,22,FP
cleaned_BenchmarkTest01027.sarif,01027,False,22,True,22,FP
cleaned_BenchmarkTest01028.sarif,01028,False,22,True,22,FP
cleaned_BenchmarkTest01029.sarif,01029,True,22,True,22,TP
cleaned_BenchmarkTest01030.sarif,01030,False,22,True,22,FP
cleaned_BenchmarkTest01031.sarif,01031,False,22,True,22,FP
cleaned_BenchmarkTest01032.sarif,01032,True,22,True,22,TP
cleaned_BenchmarkTest01033.sarif,01033,True,22,True,22,TP
cleaned_BenchmarkTest01034.sarif,01034,True,22,True,22,TP
cleaned_BenchmarkTest01035.sarif,01035,False,22,True,22,FP
cleaned_BenchmarkTest01036.sarif,01036,False,22,False,,TN
cleaned_BenchmarkTest01037.sarif,01037,False,328,False,,TN
cleaned_BenchmarkTest01038.sarif,01038,True,328,True,328,TP
cleaned_BenchmarkTest01039.sarif,01039,False,328,False,,TN
cleaned_BenchmarkTest01040.sarif,01040,False,328,False,,TN
cleaned_BenchmarkTest01041.sarif,01041,True,328,False,,FN_Missed
cleaned_BenchmarkTest01042.sarif,01042,True,328,False,,FN_Missed
cleaned_BenchmarkTest01043.sarif,01043,True,328,False,,FN_Missed
cleaned_BenchmarkTest01044.sarif,01044,True,328,False,,FN_Missed
cleaned_BenchmarkTest01045.sarif,01045,False,328,False,,TN
cleaned_BenchmarkTest01046.sarif,01046,True,79,True,79,TP
cleaned_BenchmarkTest01047.sarif,01047,True,79,True,79,TP
cleaned_BenchmarkTest01048.sarif,01048,False,79,True,79,FP
cleaned_BenchmarkTest01049.sarif,01049,True,79,True,79,TP
cleaned_BenchmarkTest01050.sarif,01050,True,79,True,79,TP
cleaned_BenchmarkTest01051.sarif,01051,False,79,True,79,FP
cleaned_BenchmarkTest01052.sarif,01052,False,79,True,79,FP
cleaned_BenchmarkTest01053.sarif,01053,False,79,True,79,FP
cleaned_BenchmarkTest01054.sarif,01054,False,79,True,79,FP
cleaned_BenchmarkTest01055.sarif,01055,True,79,True,79,TP
cleaned_BenchmarkTest01056.sarif,01056,True,79,True,79,TP
cleaned_BenchmarkTest01057.sarif,01057,True,79,True,79,TP
cleaned_BenchmarkTest01058.sarif,01058,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01059.sarif,01059,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01060.sarif,01060,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01061.sarif,01061,True,614,True,"352, 614",TP
cleaned_BenchmarkTest01062.sarif,01062,False,614,True,352,FP
cleaned_BenchmarkTest01063.sarif,01063,True,79,True,79,TP
cleaned_BenchmarkTest01064.sarif,01064,True,78,True,78,TP
cleaned_BenchmarkTest01065.sarif,01065,False,78,True,78,FP
cleaned_BenchmarkTest01066.sarif,01066,True,78,True,78,TP
cleaned_BenchmarkTest01067.sarif,01067,False,78,True,78,FP
cleaned_BenchmarkTest01068.sarif,01068,False,78,True,78,FP
cleaned_BenchmarkTest01069.sarif,01069,False,330,True,352,FP
cleaned_BenchmarkTest01070.sarif,01070,False,330,True,352,FP
cleaned_BenchmarkTest01071.sarif,01071,False,330,True,352,FP
cleaned_BenchmarkTest01072.sarif,01072,False,330,True,352,FP
cleaned_BenchmarkTest01073.sarif,01073,False,330,True,352,FP
cleaned_BenchmarkTest01074.sarif,01074,False,330,True,352,FP
cleaned_BenchmarkTest01075.sarif,01075,False,330,True,352,FP
cleaned_BenchmarkTest01076.sarif,01076,False,330,True,352,FP
cleaned_BenchmarkTest01077.sarif,01077,False,330,True,352,FP
cleaned_BenchmarkTest01078.sarif,01078,False,330,True,352,FP
cleaned_BenchmarkTest01079.sarif,01079,False,330,True,352,FP
cleaned_BenchmarkTest01080.sarif,01080,False,501,True,"79, 501",FP
cleaned_BenchmarkTest01081.sarif,01081,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01082.sarif,01082,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01083.sarif,01083,True,89,True,89,TP
cleaned_BenchmarkTest01084.sarif,01084,True,89,True,89,TP
cleaned_BenchmarkTest01085.sarif,01085,False,89,True,89,FP
cleaned_BenchmarkTest01086.sarif,01086,False,89,True,89,FP
cleaned_BenchmarkTest01087.sarif,01087,True,89,True,"79, 89",TP
cleaned_BenchmarkTest01088.sarif,01088,True,89,True,"79, 89",TP
cleaned_BenchmarkTest01089.sarif,01089,False,89,True,89,FP
cleaned_BenchmarkTest01090.sarif,01090,True,89,True,89,TP
cleaned_BenchmarkTest01091.sarif,01091,True,89,True,89,TP
cleaned_BenchmarkTest01092.sarif,01092,False,89,True,89,FP
cleaned_BenchmarkTest01093.sarif,01093,True,89,True,89,TP
cleaned_BenchmarkTest01094.sarif,01094,True,89,True,89,TP
cleaned_BenchmarkTest01095.sarif,01095,False,89,True,89,FP
cleaned_BenchmarkTest01096.sarif,01096,False,89,True,89,FP
cleaned_BenchmarkTest01097.sarif,01097,True,89,True,89,TP
cleaned_BenchmarkTest01098.sarif,01098,False,89,True,89,FP
cleaned_BenchmarkTest01099.sarif,01099,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01100.sarif,01100,False,327,False,,TN
cleaned_BenchmarkTest01101.sarif,01101,False,327,False,,TN
cleaned_BenchmarkTest01102.sarif,01102,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01103.sarif,01103,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01104.sarif,01104,False,327,False,,TN
cleaned_BenchmarkTest01105.sarif,01105,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01106.sarif,01106,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01107.sarif,01107,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01108.sarif,01108,False,327,False,,TN
cleaned_BenchmarkTest01109.sarif,01109,False,22,True,22,FP
cleaned_BenchmarkTest01110.sarif,01110,False,22,True,22,FP
cleaned_BenchmarkTest01111.sarif,01111,True,22,True,22,TP
cleaned_BenchmarkTest01112.sarif,01112,True,22,True,22,TP
cleaned_BenchmarkTest01113.sarif,01113,False,22,True,22,FP
cleaned_BenchmarkTest01114.sarif,01114,False,22,True,22,FP
cleaned_BenchmarkTest01115.sarif,01115,False,22,True,22,FP
cleaned_BenchmarkTest01116.sarif,01116,True,22,True,22,TP
cleaned_BenchmarkTest01117.sarif,01117,True,22,True,22,TP
cleaned_BenchmarkTest01118.sarif,01118,False,22,False,,TN
cleaned_BenchmarkTest01119.sarif,01119,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01120.sarif,01120,False,328,False,,TN
cleaned_BenchmarkTest01121.sarif,01121,False,328,False,,TN
cleaned_BenchmarkTest01122.sarif,01122,False,328,False,,TN
cleaned_BenchmarkTest01123.sarif,01123,True,328,True,328,TP
cleaned_BenchmarkTest01124.sarif,01124,True,328,False,,FN_Missed
cleaned_BenchmarkTest01125.sarif,01125,False,328,False,,TN
cleaned_BenchmarkTest01126.sarif,01126,False,328,False,,TN
cleaned_BenchmarkTest01127.sarif,01127,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01128.sarif,01128,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01129.sarif,01129,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01130.sarif,01130,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01131.sarif,01131,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01132.sarif,01132,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01133.sarif,01133,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01134.sarif,01134,True,614,True,"352, 614",TP
cleaned_BenchmarkTest01135.sarif,01135,False,330,True,352,FP
cleaned_BenchmarkTest01136.sarif,01136,False,330,True,352,FP
cleaned_BenchmarkTest01137.sarif,01137,False,330,True,352,FP
cleaned_BenchmarkTest01138.sarif,01138,False,330,True,352,FP
cleaned_BenchmarkTest01139.sarif,01139,False,330,True,352,FP
cleaned_BenchmarkTest01140.sarif,01140,False,330,True,352,FP
cleaned_BenchmarkTest01141.sarif,01141,False,330,True,352,FP
cleaned_BenchmarkTest01142.sarif,01142,False,501,True,"79, 501",FP
cleaned_BenchmarkTest01143.sarif,01143,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01144.sarif,01144,False,501,True,"79, 501",FP
cleaned_BenchmarkTest01145.sarif,01145,False,501,True,"79, 501",FP
cleaned_BenchmarkTest01146.sarif,01146,False,501,True,"79, 501",FP
cleaned_BenchmarkTest01147.sarif,01147,False,327,False,,TN
cleaned_BenchmarkTest01148.sarif,01148,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01149.sarif,01149,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01150.sarif,01150,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01151.sarif,01151,False,327,False,,TN
cleaned_BenchmarkTest01152.sarif,01152,False,327,False,,TN
cleaned_BenchmarkTest01153.sarif,01153,False,327,False,,TN
cleaned_BenchmarkTest01154.sarif,01154,False,90,True,"79, 90",FP
cleaned_BenchmarkTest01155.sarif,01155,True,22,True,22,TP
cleaned_BenchmarkTest01156.sarif,01156,True,22,True,22,TP
cleaned_BenchmarkTest01157.sarif,01157,True,22,True,22,TP
cleaned_BenchmarkTest01158.sarif,01158,False,22,True,22,FP
cleaned_BenchmarkTest01159.sarif,01159,False,22,True,22,FP
cleaned_BenchmarkTest01160.sarif,01160,False,22,True,22,FP
cleaned_BenchmarkTest01161.sarif,01161,True,22,True,22,TP
cleaned_BenchmarkTest01162.sarif,01162,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01163.sarif,01163,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01164.sarif,01164,False,328,False,,TN
cleaned_BenchmarkTest01165.sarif,01165,True,328,True,328,TP
cleaned_BenchmarkTest01166.sarif,01166,True,328,True,328,TP
